file,nit_cliente,cliente,fecha_file,tipo,operativo,comercial,fch__primera__fact__prov,unnamed:_8,fecha_arribo,fecha_zarpe,envio_facturar,fecha_de_factura,fecha_envio_cierre,fecha_cierre,estado
24IM122405          ,900500922                     ,MGR MULTIGRAFICAS RINCON SAS,2024-12-10 12:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2025-01-21,,2025-01-25 00:00:00,2024-12-13 12:00:00,1900-01-01 12:00:00,2025-01-16 12:15:40,2025-03-12 08:38:55,2025-04-21,Cerrado
24OM122399          ,444444236                     ,ULS MIAMI,2024-12-10 12:00:00.000,M,No especificado,ULS BOGOTA,2025-01-09,,1900-01-02 12:00:00,2025-01-11 12:00:00,2025-01-20 09:04:07,2025-03-13 04:52:14,2025-02-21 03:50:04,2025-05-06,Cerrado
24OM122399          ,444444236                     ,ULS MIAMI,2024-12-10 12:00:00.000,M,No especificado,No especificado,2025-01-09,,1900-01-02 12:00:00,2025-01-11 12:00:00,2025-01-20 09:04:07,2025-03-13 04:52:14,2025-02-21 03:50:04,2025-05-06,Cerrado
24IA122394          ,800091549                     ,IMPRESISTEM S A S,2024-12-10 12:00:00.000,A,No especificado,ULS BOGOTA,2024-12-12,,1900-01-02 12:00:00,2024-12-10 12:00:00,2024-12-10 09:32:36,2024-12-10 03:40:33,2025-01-08 04:22:44,2025-01-31,Cerrado
24IA122396          ,800091549                     ,IMPRESISTEM S A S,2024-12-10 12:00:00.000,A,No especificado,ULS BOGOTA,2024-12-12,,1900-01-02 12:00:00,2024-12-10 12:00:00,2024-12-10 09:40:42,2024-12-10 03:47:35,2025-01-08 04:23:10,2025-01-31,Cerrado
24IA122397          ,800091549                     ,IMPRESISTEM S A S,2024-12-10 12:00:00.000,A,No especificado,ULS BOGOTA,2024-12-12,,1900-01-02 12:00:00,2024-12-09 12:00:00,2024-12-10 09:45:26,2024-12-10 04:02:56,2025-01-08 04:23:29,2025-01-31,Cerrado
24OM122395          ,444444222                     ,ASA GLOBAL LOGISTIC S.A.C.,2024-12-10 12:00:00.000,M,KAREN CASTRO        ,KARLA PATINO,,,1900-01-02 12:00:00,2024-12-15 12:00:00,2025-01-30 06:21:08,2024-12-18 03:01:44,2025-01-30 06:21:08,2025-01-31,Cerrado
24IM122404          ,901143064                     ,DUCASSE COLOMBIA SAS,2024-12-10 12:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2025-01-08,,2025-01-09 00:00:00,2024-12-14 12:00:00,1900-01-01 12:00:00,2025-01-02 11:14:27,2025-03-11 05:26:39,2025-04-21,Cerrado
24OM122410          ,901159973                     ,OVERSEAS COLOMBIA SAS,2024-12-11 01:04:12.000,M,No especificado,ULS BOGOTA,2025-01-03,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-12-11 01:09:32,2025-01-16 03:42:46,2024-12-16 05:24:52,2025-02-28,Cerrado
24IC122413          ,830128132                     ,COMERCIALIZADORA FACIHOGAR S.A.S,2024-12-11 05:44:24.000,C,KAREN CASTRO        ,JESSICA CUBILLOS,2025-01-27,,1900-01-02 12:00:00,1900-01-01 12:00:00,2025-03-26 05:32:57,2025-02-17 12:04:39,2025-03-26 05:33:15,2025-03-07,Cerrado
24OS122407          ,444444231                     ,SUPREME INTERNATIONAL LOGISTICS PTE LTD,2024-12-11 10:53:50.000,S,No especificado,No especificado,2024-12-19,,1900-01-02 12:00:00,2024-12-21 12:00:00,2025-01-09 08:13:54,2025-01-27 08:24:29,2025-01-30 10:14:34,2025-01-31,Cerrado
24OM122408          ,901159973                     ,OVERSEAS COLOMBIA SAS,2024-12-11 11:38:00.000,M,No especificado,ULS BOGOTA,2025-01-03,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-12-11 11:46:54,2024-12-16 02:35:23,2024-12-16 05:22:12,2025-02-28,Cerrado
24IM122411          ,901771284                     ,LLANTAS UNIVERSALES S.A.S,2024-12-11 12:00:00.000,M,KAREN CASTRO        ,JESSICA CUBILLOS,2025-01-03,,2025-02-01 00:00:00,2024-12-13 12:00:00,2025-04-04 05:54:43,2025-01-16 12:21:01,2025-04-04 05:54:43,2025-04-21,Cerrado
24IM122412          ,830057739                     ,STRONG MACHINE S.A.S,2024-12-11 12:00:00.000,M,JOHANA DUSAN        ,RUBY SALGADO,2025-02-07,,1900-01-02 12:00:00,2024-12-31 12:00:00,1900-01-01 12:00:00,2025-02-19 02:39:14,2025-03-12 11:59:08,2025-04-24,Cerrado
24OM122409          ,901159973                     ,OVERSEAS COLOMBIA SAS,2024-12-11 12:39:40.000,M,No especificado,ULS BOGOTA,2025-01-03,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-12-11 12:47:23,2024-12-16 02:43:58,2024-12-16 05:24:02,2025-02-28,Cerrado
24OM122423          ,444444222                     ,ASA GLOBAL LOGISTIC S.A.C.,2024-12-12 04:24:20.000,M,KAREN CASTRO        ,KARLA PATINO,2024-12-20,,1900-01-02 12:00:00,2024-12-18 12:00:00,2025-01-30 06:25:17,2025-01-29 12:38:05,2025-01-30 06:25:17,2025-01-31,Cerrado
24IM122425          ,900533318                     ,INGEKAR LPR SAS,2024-12-12 06:39:37.000,M,No especificado,RUBY SALGADO,,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-12-13 08:51:46,2024-12-18 03:07:53,2024-12-20 09:00:13,2024-12-31,Cerrado
24IS122418          ,860042141                     ,PRODUCTOS QUIMICOS PANAMERICANOS S.A.,2024-12-12 12:00:00.000,S,No especificado,ULS BOGOTA,2024-12-20,,2024-12-25 00:00:00,2024-11-28 12:00:00,2024-12-12 04:47:33,2025-01-13 03:50:02,2025-02-11 03:54:07,2025-02-28,Cerrado
24OM122420          ,860026753                     ,ACESCO COLOMBIA S.A.S,2024-12-12 12:00:00.000,M,KAREN PINZON        ,DIANA MARCELA RAMOS,2024-12-26,,1900-01-02 12:00:00,2024-12-31 12:00:00,2025-01-10 08:13:51,2025-01-14 12:48:21,2025-03-10 01:58:13,2025-04-21,Cerrado
24IM122416          ,800128680                     ,REENCAFE S.A.S.,2024-12-12 12:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2025-02-13,,1900-01-02 12:00:00,2024-12-17 12:00:00,1900-01-01 12:00:00,2025-02-17 09:56:27,2025-03-14 08:14:34,2025-04-21,Cerrado
24IM122419          ,800055116                     ,CALYPSO DEL CARIBE S.A.,2024-12-12 12:00:00.000,M,DAYANA PEÑA         ,Evelyne Navarro Aconcha,2025-01-23,,1900-01-02 12:00:00,2024-12-15 12:00:00,2025-01-14 02:02:05,2025-01-16 12:45:28,2025-02-25 07:48:46,2025-02-28,Cerrado
24IM122415          ,901143064                     ,DUCASSE COLOMBIA SAS,2024-12-12 12:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2025-01-10,,2025-01-17 00:00:00,2024-12-04 12:00:00,2025-01-08 09:22:45,2025-01-14 10:07:00,2025-03-14 08:12:42,2025-04-21,Cerrado
24IM122417          ,800128680                     ,REENCAFE S.A.S.,2024-12-12 12:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2025-03-17,,2025-03-22 00:00:00,2025-02-17 12:00:00,2025-03-17 10:26:21,2025-03-20 07:57:26,2025-04-22 05:07:23,2025-04-24,Cerrado
24IM122421          ,890406520                     ,CELLUX COLOMBIANA SA,2024-12-12 12:00:00.000,M,KAREN CASTRO        ,MAIRA LORA,2025-01-23,,1900-01-02 12:00:00,2025-01-15 12:00:00,2025-04-22 06:50:59,2025-03-05 03:22:58,2025-04-22 06:50:59,2025-04-24,Cerrado
24IM122422          ,890904603                     ,FABRICA DE CALZADO 70 S.A.S.,2024-12-12 12:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2025-01-08,,2025-01-11 00:00:00,1900-01-01 12:00:00,2025-01-08 08:05:41,2025-02-06 04:19:02,2025-03-14 08:22:57,2025-04-21,Cerrado
24IM122422          ,890904603                     ,FABRICA DE CALZADO 70 S.A.S.,2024-12-12 12:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2025-01-08,,2025-01-11 00:00:00,1900-01-01 12:00:00,2025-01-08 08:05:41,2025-02-06 04:19:02,2025-03-14 08:22:57,2025-04-21,Cerrado
24IA122424          ,860051688                     ,PRODUCTOS DE SEGURIDAD S A,2024-12-12 12:00:00.000,A,DAYANA PEÑA         ,JESSICA CUBILLOS,2024-12-17,,1900-01-02 12:00:00,2024-12-26 12:00:00,2024-12-30 07:12:05,2025-01-02 01:07:27,2025-04-04 05:47:45,2025-04-30,Cerrado
24IA122424          ,860051688                     ,PRODUCTOS DE SEGURIDAD S A,2024-12-12 12:00:00.000,A,DAYANA PEÑA         ,JESSICA CUBILLOS,2024-12-17,,1900-01-02 12:00:00,2024-12-26 12:00:00,2024-12-30 07:12:05,2025-01-02 01:07:27,2025-04-04 05:47:45,2025-04-30,Cerrado
24IM122414          ,901646234                     ,CZARNIKOW COLOMBIA S.A.S,2024-12-12 12:00:00.000,M,ALEXANDER CARO      ,ULS BOGOTA,2024-12-12,,2024-12-13 00:00:00,2024-12-07 12:00:00,2024-12-12 11:17:34,2025-02-06 08:58:26,2025-03-18 02:04:19,2025-04-21,Cerrado
24OM122427          ,444444222                     ,ASA GLOBAL LOGISTIC S.A.C.,2024-12-13 09:37:45.000,M,LAURA CATALINA GOMEZ,KARLA PATINO,2024-12-30,,1900-01-02 12:00:00,2024-12-27 12:00:00,2024-12-30 09:26:58,2025-01-02 04:48:40,2025-04-24 09:57:35,2025-04-25,Cerrado
24OM122428          ,444444222                     ,ASA GLOBAL LOGISTIC S.A.C.,2024-12-13 09:42:33.000,M,LAURA CATALINA GOMEZ,KARLA PATINO,2024-12-30,,1900-01-02 12:00:00,2024-12-26 12:00:00,1900-01-01 12:00:00,2025-01-02 11:49:29,2025-04-24 09:54:16,2025-04-25,Cerrado
24IT122430          ,800200969                     ,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,2024-12-13 10:58:59.000,T,DAYANA PEÑA         ,MAIRA LORA,2024-12-20,,1900-01-02 12:00:00,2024-12-16 12:00:00,2024-12-16 05:03:05,2024-12-19 10:11:16,2024-12-20 10:15:07,2024-12-31,Cerrado
24IM122426          ,806014553                     ,TUVACOL S.A.,2024-12-13 12:00:00.000,M,KAREN PINZON        ,ULS BOGOTA,2024-12-20,,2025-01-22 00:00:00,2024-12-18 12:00:00,2025-01-13 10:10:16,2025-01-14 04:49:39,2025-05-06 12:50:01,,Pendiete de Cierre
24OM122437          ,68405411465                   ,MATPRIMA IMPORT INC,2024-12-16 04:29:52.000,M,KAREN CASTRO        ,JESSICA CUBILLOS,2025-01-03,,1900-01-02 12:00:00,2024-12-30 12:00:00,2025-02-13 11:10:19,2025-02-14 03:13:02,2025-04-09 04:55:23,2025-04-21,Cerrado
24IT122433          ,901329757                     ,VV TECHNOLOGY SAS,2024-12-16 12:00:00.000,T,No especificado,KARLA PATINO,2024-12-26,,1900-01-02 12:00:00,1900-01-01 12:00:00,2025-01-23 04:00:35,2025-02-10 12:32:16,2025-03-04 12:21:52,2025-03-12,Cerrado
24IM122441          ,901739118                     ,ANRUI HEALTH GROUP S.A.S.,2024-12-16 12:00:00.000,M,JOHANA DUSAN        ,RUBY SALGADO,2025-01-30,,2025-02-16 00:00:00,2025-01-10 12:00:00,1900-01-01 12:00:00,2025-02-24 02:21:31,2025-03-12 11:46:17,2025-04-21,Cerrado
24IM122442          ,830041488                     ,ALFA TRADING S.A.S.,2024-12-16 12:00:00.000,M,KAREN PINZON        ,RUBY SALGADO,2025-01-07,,1900-01-02 12:00:00,2024-12-06 12:00:00,2025-02-03 04:15:28,2025-02-11 08:21:54,2025-05-07 09:22:23,2025-05-07,Cerrado
24IS122438          ,800044807                     ,STEPAN COLOMBIA SAS                                         ,2024-12-16 12:00:00.000,S,No especificado,SINDI SANCHEZ,2025-01-09,,1900-01-02 12:00:00,2024-12-09 12:00:00,2024-12-16 06:07:00,2025-01-29 12:24:30,2025-02-12 11:50:15,2025-02-28,Cerrado
24IC122434          ,901329757                     ,VV TECHNOLOGY SAS,2024-12-16 12:00:00.000,C,No especificado,KARLA PATINO,2024-12-26,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-12-16 10:21:20,2024-12-26 05:10:36,2025-03-04 12:19:28,2025-03-07,Cerrado
24IM122440          ,901200272                     ,CIMAXCOL PASTO SAS,2024-12-16 12:00:00.000,M,JOHANA DUSAN        ,RUBY SALGADO,2025-01-20,,1900-01-02 12:00:00,2024-12-26 12:00:00,1900-01-01 12:00:00,2025-01-15 02:18:09,2025-03-12 12:27:41,2025-04-21,Cerrado
24IM122436          ,800116164                     ,TERMINAL DE CONTENEDORES DE CARTAGENA SA,2024-12-16 12:00:00.000,M,DAYANA PEÑA         ,MAIRA LORA,2025-01-27,,1900-01-02 12:00:00,2025-01-13 12:00:00,2025-01-21 07:35:53,2025-01-22 12:40:07,2025-02-20 06:48:19,2025-02-28,Cerrado
24IM122436          ,800116164                     ,TERMINAL DE CONTENEDORES DE CARTAGENA SA,2024-12-16 12:00:00.000,M,DAYANA PEÑA         ,MAIRA LORA,2025-01-27,,1900-01-02 12:00:00,2025-01-13 12:00:00,2025-01-21 07:35:53,2025-01-22 12:40:07,2025-02-20 06:48:19,2025-02-28,Cerrado
24IS122439          ,890900652                     ,INVESA S.A.,2024-12-16 12:00:00.000,S,No especificado,SINDI SANCHEZ,2024-12-20,,2024-12-25 00:00:00,2024-12-01 12:00:00,2024-12-19 02:47:36,2025-01-17 02:32:04,2025-02-11 03:57:05,2025-02-28,Cerrado
24IS122439          ,890900652                     ,INVESA S.A.,2024-12-16 12:00:00.000,S,No especificado,ULS BOGOTA,2024-12-20,,2024-12-25 00:00:00,2024-12-01 12:00:00,2024-12-19 02:47:36,2025-01-17 02:32:04,2025-02-11 03:57:05,2025-02-28,Cerrado
24IS122439          ,890900652                     ,INVESA S.A.,2024-12-16 12:00:00.000,S,No especificado,SINDI SANCHEZ,2024-12-20,,2024-12-25 00:00:00,2024-12-01 12:00:00,2024-12-19 02:47:36,2025-01-17 02:32:04,2025-02-11 03:57:05,2025-02-28,Cerrado
24IA122435          ,823004536                     ,COMUNICACIONES DEL CARIBE S.A.S.,2024-12-16 12:42:00.000,A,DAYANA PEÑA         ,ULS BOGOTA,2024-12-23,,1900-01-02 12:00:00,2024-12-14 12:00:00,2024-12-17 11:29:05,2024-12-23 03:46:34,2025-02-19 05:07:08,2025-02-28,Cerrado
24OM122453          ,830120314                     ,ALFIL SERVICES LTDA,2024-12-17 03:07:10.000,M,JOHANA DUSAN        ,ULS BOGOTA,2025-01-03,,2025-01-25 12:00:00,2025-01-23 12:00:00,1900-01-01 12:00:00,2025-03-11 11:35:49,2025-04-22 11:44:10,2025-04-24,Cerrado
24OM122443          ,863549285                     ,AGL FREIGHT Y LOGISTICS LLC                                                                         ,2024-12-17 07:44:38.000,M,LAURA CATALINA GOMEZ,KARLA PATINO,2025-01-22,,1900-01-02 12:00:00,1900-01-01 12:00:00,2025-03-04 06:44:26,2025-03-06 02:46:36,2025-04-24 07:42:41,2025-04-25,Cerrado
24OM122444          ,900340642                     ,PRODUCTOS DE ASEO 1A LTDA,2024-12-17 08:46:28.000,M,JOHANA DUSAN        ,RUBY SALGADO,2024-12-20,,1900-01-02 12:00:00,1900-01-01 12:00:00,1900-01-01 12:00:00,2025-03-10 03:11:31,2025-03-12 12:21:35,2025-05-26,Cerrado
24OM122444          ,900340642                     ,PRODUCTOS DE ASEO 1A LTDA,2024-12-17 08:46:28.000,M,JOHANA DUSAN        ,RUBY SALGADO,2024-12-20,,1900-01-02 12:00:00,1900-01-01 12:00:00,1900-01-01 12:00:00,2025-03-10 03:11:31,2025-03-12 12:21:35,2025-04-24,Cerrado
24IM122445          ,444444236                     ,ULS MIAMI,2024-12-17 09:46:14.000,M,LEIDY CAMPOS        ,ULS BOGOTA,2025-01-17,,1900-01-02 12:00:00,2025-01-03 12:00:00,2025-01-15 02:12:34,2025-02-04 11:00:20,2025-02-05 08:44:05,2025-02-28,Cerrado
24IM122445          ,444444236                     ,ULS MIAMI,2024-12-17 09:46:14.000,M,LEIDY CAMPOS        ,No especificado,2025-01-17,,1900-01-02 12:00:00,2025-01-03 12:00:00,2025-01-15 02:12:34,2025-02-04 11:00:20,2025-02-05 08:44:05,2025-02-28,Cerrado
24OM122446          ,890916575                     ,DISTRIBUIDORA DE VINOS Y LICORES SAS,2024-12-17 10:31:31.000,M,KAREN CASTRO        ,ULS BOGOTA,2025-01-07,,1900-01-02 12:00:00,2025-01-03 12:00:00,2025-01-10 03:22:20,2025-01-14 03:46:20,2025-01-15 09:54:27,2025-01-31,Cerrado
24IM122448          ,444444236                     ,ULS MIAMI,2024-12-17 10:35:13.000,M,LEIDY CAMPOS        ,ULS BOGOTA,2025-01-17,,1900-01-02 12:00:00,2025-01-03 12:00:00,2025-01-28 03:20:08,2025-01-30 10:33:51,2025-02-03 07:26:21,2025-02-28,Cerrado
24IM122448          ,444444236                     ,ULS MIAMI,2024-12-17 10:35:13.000,M,LEIDY CAMPOS        ,No especificado,2025-01-17,,1900-01-02 12:00:00,2025-01-03 12:00:00,2025-01-28 03:20:08,2025-01-30 10:33:51,2025-02-03 07:26:21,2025-02-28,Cerrado
24IM122449          ,830041488                     ,ALFA TRADING S.A.S.,2024-12-17 12:00:00.000,M,JOHANA DUSAN        ,RUBY SALGADO,2025-01-07,,2025-02-12 00:00:00,2024-12-24 12:00:00,2025-01-28 03:34:57,2025-01-30 09:24:00,2025-03-12 11:53:56,2025-04-21,Cerrado
24IM122455          ,830041488                     ,ALFA TRADING S.A.S.,2024-12-17 12:00:00.000,M,JOHANA DUSAN        ,RUBY SALGADO,2025-01-07,,1900-01-02 12:00:00,2024-12-30 12:00:00,2025-02-03 04:03:03,2025-02-26 02:55:41,2025-05-07 09:23:22,2025-05-07,Cerrado
24IM122458          ,900689823                     ,ITALGEL S.A.S,2024-12-17 12:00:00.000,M,KAREN CASTRO        ,DIANA AVELLANEDA,2025-02-04,,1900-01-02 12:00:00,2025-02-15 12:00:00,2025-04-24 09:11:15,2025-04-24 10:16:44,2025-04-24 09:11:15,2025-04-30,Cerrado
24IM122451          ,444444236                     ,ULS MIAMI,2024-12-17 12:00:00.000,M,LEIDY CAMPOS        ,ULS BOGOTA,2025-02-04,,1900-01-02 12:00:00,2025-01-22 12:00:00,2025-02-04 08:15:12,2025-02-06 02:32:04,2025-02-10 07:04:17,2025-02-28,Cerrado
24IM122451          ,444444236                     ,ULS MIAMI,2024-12-17 12:00:00.000,M,LEIDY CAMPOS        ,No especificado,2025-02-04,,1900-01-02 12:00:00,2025-01-22 12:00:00,2025-02-04 08:15:12,2025-02-06 02:32:04,2025-02-10 07:04:17,2025-02-28,Cerrado
24IA122447          ,890903310                     ,ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A.S,2024-12-17 12:00:00.000,A,DAYANA PEÑA         ,ULS BOGOTA,2024-12-30,,1900-01-02 12:00:00,2024-12-27 12:00:00,2024-12-27 10:33:48,2025-01-17 05:31:59,2025-01-23 06:39:25,2025-01-31,Cerrado
24IM122456          ,830041488                     ,ALFA TRADING S.A.S.,2024-12-17 12:00:00.000,M,JOHANA DUSAN        ,RUBY SALGADO,2025-01-07,,1900-01-02 12:00:00,2025-01-08 12:00:00,2025-02-07 12:48:52,2025-02-14 04:46:00,2025-03-12 11:35:59,2025-04-21,Cerrado
24IM122460          ,800128680                     ,REENCAFE S.A.S.,2024-12-17 12:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2025-03-06,,2025-03-06 00:00:00,2024-12-24 12:00:00,2025-02-28 11:00:50,2025-03-03 12:47:40,2025-03-27 08:00:43,2025-04-21,Cerrado
24IM122454          ,830041488                     ,ALFA TRADING S.A.S.,2024-12-17 12:00:00.000,M,KAREN PINZON        ,RUBY SALGADO,2025-01-07,,2025-02-19 00:00:00,2024-12-06 12:00:00,2025-02-10 10:39:03,2025-02-14 03:07:14,2025-05-07 09:22:53,2025-05-13,Cerrado
24IM122457          ,900689823                     ,ITALGEL S.A.S,2024-12-17 12:00:00.000,M,KAREN CASTRO        ,DIANA AVELLANEDA,2025-02-11,,2025-02-19 00:00:00,2025-01-12 12:00:00,2025-04-22 06:47:57,2025-03-13 04:20:39,2025-04-22 06:47:57,2025-05-07,Cerrado
24IM122459          ,800128680                     ,REENCAFE S.A.S.,2024-12-17 12:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2025-02-13,,1900-01-02 12:00:00,2024-12-21 12:00:00,1900-01-01 12:00:00,2025-02-17 09:48:39,2025-03-14 08:24:28,2025-04-21,Cerrado
24IA122450          ,830054002                     ,NACIONAL DE ELECTRICOS H. H. LTDA.,2024-12-17 12:10:36.000,A,LEIDY CAMPOS        ,RUBY SALGADO,2024-12-23,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-12-23 08:27:01,2024-12-23 05:27:43,2025-05-06 12:07:08,2025-05-06,Cerrado
24IA122452          ,830054002                     ,NACIONAL DE ELECTRICOS H. H. LTDA.,2024-12-17 12:18:23.000,A,LEIDY CAMPOS        ,RUBY SALGADO,2024-12-26,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-12-26 02:54:45,2024-12-26 06:21:12,2024-12-30 08:03:22,2025-01-31,Cerrado
24IA122467          ,900631450                     ,DESARROLLADORA CC FONTANAR SAS,2024-12-18 03:05:40.000,A,SHANE HUERTAS       ,ULS BOGOTA,2025-01-10,,1900-01-02 12:00:00,2025-01-09 12:00:00,2025-03-11 03:46:53,2025-04-07 04:49:46,2025-03-12 08:37:09,2025-04-21,Cerrado
24IA122467          ,900631450                     ,DESARROLLADORA CC FONTANAR SAS,2024-12-18 03:05:40.000,A,SHANE HUERTAS       ,ULS BOGOTA,2025-01-10,,1900-01-02 12:00:00,2025-01-09 12:00:00,2025-03-11 03:46:53,2025-04-07 04:49:46,2025-03-12 08:37:09,2025-03-11,Cerrado
24OM122463          ,444444222                     ,ASA GLOBAL LOGISTIC S.A.C.,2024-12-18 09:44:39.000,M,LAURA CATALINA GOMEZ,KARLA PATINO,2025-01-10,,1900-01-02 12:00:00,1900-01-01 12:00:00,2025-01-09 08:55:31,2025-01-13 04:11:31,2025-04-24 09:09:45,2025-04-25,Cerrado
24IM122464          ,800116164                     ,TERMINAL DE CONTENEDORES DE CARTAGENA SA,2024-12-18 12:00:00.000,M,DAYANA PEÑA         ,MAIRA LORA,2025-02-14,,1900-01-02 12:00:00,2025-02-28 12:00:00,2025-02-10 12:42:45,2025-02-12 02:41:43,2025-04-24 10:22:14,2025-04-25,Cerrado
24IM122464          ,800116164                     ,TERMINAL DE CONTENEDORES DE CARTAGENA SA,2024-12-18 12:00:00.000,M,DAYANA PEÑA         ,MAIRA LORA,2025-02-14,,1900-01-02 12:00:00,2025-02-28 12:00:00,2025-02-10 12:42:45,2025-02-12 02:41:43,2025-04-24 10:22:14,2025-04-25,Cerrado
24IM122465          ,900965438                     ,CELLUX GROUP SAS,2024-12-18 12:00:00.000,M,KAREN CASTRO        ,MAIRA LORA,2025-01-22,,1900-01-02 12:00:00,2025-01-20 12:00:00,2025-03-05 12:26:17,2025-03-12 04:05:20,2025-04-24 09:14:06,2025-04-30,Cerrado
24IA122468          ,830022957                     ,LAMINADOS Y BLINDADOS SAS                                   ,2024-12-18 12:00:00.000,A,LEIDY CAMPOS        ,JESSICA CUBILLOS,2024-12-19,,1900-01-02 12:00:00,2024-12-21 12:00:00,2024-12-20 08:54:19,2024-12-23 10:29:41,2025-01-16 07:50:37,2025-01-31,Cerrado
24IM122466          ,800229172                     ,POLYBOL S.A.S,2024-12-18 12:00:00.000,M,KAREN CASTRO        ,No especificado,2025-04-03,,1900-01-02 12:00:00,2025-01-06 12:00:00,2025-03-31 04:29:30,2025-04-02 03:19:24,2025-04-24 09:16:01,2025-04-25,Cerrado
24IM122466          ,800229172                     ,POLYBOL S.A.S,2024-12-18 12:00:00.000,M,KAREN CASTRO        ,ULS BOGOTA,2025-04-03,,1900-01-02 12:00:00,2025-01-06 12:00:00,2025-03-31 04:29:30,2025-04-02 03:19:24,2025-04-24 09:16:01,2025-04-25,Cerrado
24IM122470          ,806003144                     ,TODOMAR CHL SAS,2024-12-19 09:27:37.000,M,LEIDY CAMPOS        ,MAIRA LORA,,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-12-19 11:30:29,2024-12-23 10:40:17,2025-01-03 07:36:10,2025-02-28,Cerrado
24IM122470          ,806003144                     ,TODOMAR CHL SAS,2024-12-19 09:27:37.000,M,LEIDY CAMPOS        ,MAIRA LORA,,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-12-19 11:30:29,2024-12-23 10:40:17,2025-01-03 07:36:10,2025-02-28,Cerrado
24IM122471          ,901589664                     ,PRORSUM SOLUCIONES SAS ZOMAC,2024-12-19 09:38:19.000,M,LEIDY CAMPOS        ,MAIRA LORA,2024-12-23,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-12-19 12:51:59,2024-12-23 10:59:51,2024-12-30 07:39:51,2025-02-28,Cerrado
